numAssets, numFactors, riskModelType, costParameter, costsOnOff, fullyInvested, longShortOnOff, maxNumAssetsInOptimisedPortfolio, maxNumTradesInOptimisedPortfolio, maxShortLongRatio, minAssetTrade, minAssetWeight, minShortLongRatio, numLinearConstraints, numFrontierIncrements, optimisationTechnique, returnParameter, reviseOnOff, roundLotsOnOff, turnoverConstraint, isRiskConstrained, minRisk, maxRisk, numCompositeAssets
692, 43, 1, 1.0E-4, 1, 0, 0, 450, -1, -1.0, -1.0, -1.0, -1.0, 1, 10, 0, 0.0, 1, 0, -1, false, 0.0, 0.0, 0
alphas, assetNames, benchmarkPortfolio, specificVariance, initialPortfolio, buyCost, minLot, sellCost, sizeLot, rMFactor1, rmFactor2, rmFactor3, rmFactor4, rmFactor5, rmFactor6, rmFactor7, rmFactor8, rmFactor9, rmFactor10, rmFactor11, rmFactor12, rmFactor13, rmFactor14, rmFactor15, rmFactor16, rmFactor17, rmFactor18, rmFactor19, rmFactor20, rmFactor21, rmFactor22, rmFactor23, rmFactor24, rmFactor25, rmFactor26, rmFactor27, rmFactor28, rmFactor29, rmFactor30, rmFactor31, rmFactor32, rmFactor33, rmFactor34, rmFactor35, rmFactor36, rmFactor37, rmFactor38, rmFactor39, rmFactor40, rmFactor41, rmFactor42, rmFactor43, linearConstraint1, lowerBoundAssetWeight, upperBoundAssetWeight
-0.00258090375, GBP.0240549, 9.545689230781545E-4, 0.0049794425, 0.0014446562783837758, 0.0020, 0.0, 0.0020, 0.0, 1.158415, -0.5960165, -0.2498803, 0.01127919, 0.326891, 1.551885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
0.00358829625, GBP.0241854, 1.3808229704904125E-4, 0.014689558333333333, 1.1360551207436557E-4, 0.0020, 0.0, 0.0020, 0.0, -0.03982764, 0.5437104, 0.3775601, 0.06685431, -0.719519, 1.098053, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.005424780000000001, GBP.0242437, 3.6922005515287117E-4, 0.0051759641666666665, 0.0, 0.0020, 0.0, 0.0020, 0.0, 0.4952053, 0.07463846, -0.4544585, -0.793192, -0.3301874, 1.038312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.00510851125, GBP.0244176, 6.103637768109793E-5, 0.006105780833333334, 0.0, 0.0020, 0.0, 0.0020, 0.0, 0.18036, 0.0283191, -0.419506, -0.9448357, -0.02142567, 1.031832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.00644909875, GBP.0248383, 1.2407394807305153E-4, 0.023220691666666668, 2.8467415165897174E-4, 0.0020, 0.0, 0.0020, 0.0, -0.08626174, -0.11316, -0.681546, 0.5859957, 0.1743301, 1.002323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
-0.00166084625, GBP.0250281, 4.7928565424993285E-4, 0.008255075, 5.405628929649898E-4, 0.0020, 0.0, 0.0020, 0.0, 0.6376902, -0.2598753, -0.1193154, -0.4797745, 0.2459475, 1.105989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
5.79015E-4, GBP.0252050, 9.40560574102165E-5, 0.017963308333333334, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.08843831, -0.5596749, 0.06086731, 0.0393503, -0.129635, 0.9017957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.024273425, GBP.0253644, 7.904711207879896E-5, 0.07644165833333333, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.3323322, -0.1818981, -1.862676, 0.5451254, -0.8922547, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.005923938750000001, GBP.0257033, 1.3608110433818558E-4, 0.004848073333333334, 4.299325555508418E-4, 0.0020, 0.0, 0.0020, 0.0, -0.03050753, -0.008381196, -0.5023819, -0.7360373, -0.2243736, 0.7166228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.01175016875, GBP.0257271, 5.803458861481442E-4, 0.0035028150000000003, 6.726598071511045E-4, 0.0020, 0.0, 0.0020, 0.0, 0.7422941, -0.2155187, -1.024659, -0.09202213, 0.2501939, 0.8944222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.00145677875, GBP.0257765, 1.0506261731992267E-4, 0.0234576, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.1762619, -0.2818543, -0.1203374, -0.2404582, -0.2947036, 0.4909781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.0019744, GBP.0258456, 7.204293759080412E-5, 0.008568866666666666, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.3778747, -0.4096323, -0.1237726, -0.9173208, -0.8750122, 0.8971431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.00246154125, GBP.0259426, 3.702206515082989E-4, 0.015486766666666667, 6.469760809372931E-4, 0.0020, 0.0, 0.0020, 0.0, 0.869352, -0.1159355, -0.2807637, 0.3135937, 1.336338, 1.507401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
0.012720225, GBP.0260611, 4.802862506053608E-5, 0.0073812025, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.6132401, 3.241364, 1.407319, 0.768479, -0.6413759, 1.316294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.014674074999999998, GBP.0261506, 1.2707573713933504E-4, 0.005710231666666667, 1.544630694363846E-4, 0.0020, 0.0, 0.0020, 0.0, -0.07598663, 3.500119, -1.22656, -0.2066876, -0.4739498, 0.8507999, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
0.00173419625, GBP.0262565, 2.9517592485121135E-4, 0.011304608333333334, 4.2577375660441904E-4, 0.0020, 0.0, 0.0020, 0.0, 0.4163862, -0.5948038, 0.2432063, -0.6320955, 0.06103747, 1.441841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
1.5850375E-4, GBP.0263494, 0.004284553593941989, 0.005477705, 0.004402193175212598, 0.0020, 0.0, 0.0020, 0.0, 1.812127, -0.01576706, 0.08056809, -0.7049236, 1.735755, 1.132521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
0.00129290125, GBP.0265274, 2.97177117562067E-4, 0.0019332666666666666, 5.610344086297817E-4, 0.0020, 0.0, 0.0020, 0.0, 0.3806439, -0.4724908, 0.2120829, -0.9190743, 0.1319125, 0.9207908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.004466614999999999, GBP.0266846, 8.104830478965463E-5, 0.0025300058333333334, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.3149064, -0.1777668, -0.3982265, -0.31091, -0.4912168, 0.9684187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.00376475625, GBP.0267043, 1.0506261731992267E-4, 0.013144024999999998, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.1807917, -0.08102615, -0.3439446, -0.1845016, -0.3982391, 0.751553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.0125920125, GBP.0268206, 3.602146879540206E-5, 0.032269033333333336, 3.525540936846579E-5, 0.0020, 0.0, 0.0020, 0.0, -0.7451251, -0.07378705, -1.178813, 0.6831172, 0.1036078, 1.684015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
0.008268421250000001, GBP.0268262, 1.1306738816334536E-4, 0.016790975, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.1399129, -0.4197497, 1.034766, -1.094666, -0.2808801, 1.155309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
-3.16171625E-4, GBP.0268530, 7.844675426554226E-4, 0.006038538333333334, 0.0010037513275283185, 0.0020, 0.0, 0.0020, 0.0, 0.899018, -0.316427, -0.03017733, -0.01296094, 0.2053662, 1.182525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.0081882325, GBP.0268596, 0.001376820585068701, 0.0043018275, 0.0015490814459606038, 0.0020, 0.0, 0.0020, 0.0, 1.200221, -0.1941523, -0.68628, -0.9966691, 0.4048636, 0.8717509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.0037563175, GBP.0274258, 3.832284041288608E-4, 0.0025606641666666664, 4.27634166568226E-4, 0.0020, 0.0, 0.0020, 0.0, 0.5156574, -0.4867899, -0.3036647, -0.7393442, -0.5075402, 1.219644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.0016575424999999999, GBP.0274719, 1.540918387358866E-4, 0.0036988541666666667, 4.3540609224659583E-4, 0.0020, 0.0, 0.0020, 0.0, 0.03055583, -0.3738254, -0.1396801, -0.171589, -0.2742337, 0.7384264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.0055862275, GBP.0274753, 0.003042813516856046, 0.003376345, 0.003144381989058952, 0.0020, 0.0, 0.0020, 0.0, 1.627279, -0.3564797, -0.46512, -0.8804432, 1.430567, 0.9604478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.007749621250000001, GBP.0274805, 1.490888569587474E-4, 0.0075476025, 0.0, 0.0020, 0.0, 0.0020, 0.0, 0.001311605, -0.2622063, -0.6782959, -0.3996483, -0.6734943, 1.16739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.0037805275000000003, GBP.0276094, 3.902325786168556E-4, 0.013545075, 4.4975290771097863E-4, 0.0020, 0.0, 0.0020, 0.0, 0.6812665, -0.09983517, -0.3183812, -0.5459815, 1.158604, 1.033996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.00307465, GBP.0276102, 1.2807633349476286E-4, 0.010068675, 1.4919030648645568E-4, 0.0020, 0.0, 0.0020, 0.0, -0.07728174, -0.1886505, -0.3016897, 0.04571686, -0.5212321, 0.8170833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
0.00160092375, GBP.0279930, 4.932940032259227E-4, 0.014815733333333332, 7.821632693886598E-4, 0.0020, 0.0, 0.0020, 0.0, 0.8052572, -0.3655919, 0.2438195, -0.8907027, -0.513168, 1.356855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
-0.001086500875, GBP.0285302, 4.60274323496804E-5, 0.0028111399999999997, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.6150908, -0.4904937, -0.04264255, -0.7803777, -0.8446595, 1.238175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.00468410375, GBP.0286941, 2.9017294307407214E-5, 0.0019178783333333332, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.3701459, -0.5272123, -0.4303296, -0.1691588, -1.008652, 0.9604542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-3.67046E-4, GBP.0287041, 1.1406798451877319E-4, 0.017613175000000002, 2.0633095492937403E-4, 0.0020, 0.0, 0.0020, 0.0, -0.1422999, -0.4611611, -0.1190682, 0.6890776, -0.1468912, 1.235956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
-0.01000163, GBP.0287580, 0.008739208568306712, 0.0054057041666666665, 0.00808274625665488, 0.0020, 0.0, 0.0020, 0.0, 2.333308, -0.1727387, -0.84618, -0.7213285, 0.3140601, 0.6662205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
0.0034878549999999998, GBP.0288453, 1.7810615126615464E-4, 0.03225555, 2.2436526147921732E-4, 0.0020, 0.0, 0.0020, 0.0, 0.1078857, -0.6154553, 0.3875707, -0.1301892, -0.2604836, 0.9981524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
0.00831345375, GBP.0289382, 6.503876310280925E-5, 0.014043983333333334, 1.5897657533953927E-4, 0.0020, 0.0, 0.0020, 0.0, -0.4434035, -0.5604377, 0.04453013, 2.91997, -0.6415422, 1.139126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
0.01522515, GBP.0290179, 1.991186747301392E-4, 0.06345505, 2.4827555299598245E-4, 0.0020, 0.0, 0.0020, 0.0, 0.1640291, -0.5076335, 1.484156, 1.646592, 0.2649021, 1.65751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
-0.0061704225, GBP.0290481, 1.0406202096449482E-4, 0.0020269675, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.1834984, -0.4567099, -0.5125822, -0.9944502, -0.6490991, 0.9151692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
0.00228324, GBP.0290500, 6.703995581366494E-5, 0.007893098333333333, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.4152511, -0.5685608, 0.2787378, -0.3300338, -0.6234916, 1.011143, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.006280136249999999, GBP.0291633, 5.403220319310309E-5, 7.330335000000001E-4, 2.742841603558298E-4, 0.0020, 0.0, 0.0020, 0.0, -0.5309197, -0.5523589, -0.5389695, -0.6283745, -0.9208425, 1.148426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
-0.00326045625, GBP.0294405, 0.003366006139659237, 0.0056838125, 0.003511337245238891, 0.0020, 0.0, 0.0020, 0.0, 1.676547, -0.2854504, -0.2786086, -0.3912681, 1.668936, 0.8147883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
6.1524425E-4, GBP.0294502, 1.310781225610464E-4, 0.00268767, 0.0, 0.0020, 0.0, 0.0020, 0.0, -0.05436294, -0.6372366, 0.1241157, -0.649668, -0.4414691, 1.132813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
